route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
29,45,t800-b259-sl2D,"IMBC - W26 - W18 - D.TOWN",1,601,9254_shp,0,0
29,45,t852-b259-sl2D,"W18 - W26 - IMBC",0,601,9464_shp,0,0
29,45,t8A2-b259-sl2D,"IMBC - W26 - W18 - D.TOWN",1,601,9254_shp,0,0
29,45,t8CF-b259-sl2D,"W18 - W26 - IMBC",0,601,9464_shp,0,0
29,45,t924-b259-sl2D,"IMBC - W26 - W18 - D.TOWN",1,601,9254_shp,0,0
3,39,t26C-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9465_shp,0,0
3,39,t285-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t2CB-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t2CB-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t2E9-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9454_shp,0,0
3,39,t2EC-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t32F-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t32F-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t34D-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t34D-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t393-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t393-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t3B1-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t3B1-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9454_shp,0,0
3,39,t3F7-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t3F7-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t415-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t415-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t45B-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t45B-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9444_shp,0,0
3,39,t479-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9444_shp,0,0
3,39,t479-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9436_shp,0,0
3,39,t4BF-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t4BF-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t4DD-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t4DD-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t523-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9436_shp,0,0
3,39,t523-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t541-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t541-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9436_shp,0,0
3,39,t587-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t587-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9436_shp,0,0
3,39,t5A5-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9436_shp,0,0
3,39,t5A5-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t5EB-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t5EB-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t609-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t609-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9436_shp,0,0
3,39,t64F-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9444_shp,0,0
3,39,t64F-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t66D-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t66D-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t6B3-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t6B3-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9444_shp,0,0
3,39,t6D1-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9444_shp,0,0
3,39,t6D1-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9454_shp,0,0
3,39,t717-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t717-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t735-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t735-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9444_shp,0,0
3,39,t77B-b2E8-sl27,"CHERRY-M.MALL-SUMMITT",0,744,9454_shp,0,0
3,39,t77B-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t799-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t799-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9454_shp,0,0
3,39,t7DF-b2E8-sl27,"CHERRRY - D. TOWN",1,744,9237_shp,0,0
3,39,t7DF-b2EA-sl27,"CHERRY-M.MALL-SUMMITT",0,746,9454_shp,0,0
3,39,t7FD-b2E7-sl27,"CHERRY-M.MALL-SUMMITT",0,743,9454_shp,0,0
3,39,t7FD-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,39,t843-b2EA-sl27,"CHERRRY - D. TOWN",1,746,9237_shp,0,0
3,39,t859-b2E9-sl27,"CHERRY-M.MALL-SUMMITT",0,745,9454_shp,0,0
3,39,t861-b2E7-sl27,"CHERRRY - D. TOWN",1,743,9237_shp,0,0
3,39,t8BD-b2E9-sl27,"CHERRRY - D. TOWN",1,745,9237_shp,0,0
3,43,t221-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9471_shp,0,0
3,43,t267-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9434_shp,0,0
3,43,t267-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,43,t285-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9473_shp,0,0
3,43,t28A-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t28D-b284-sl2B,"CHERRRY - D. TOWN",1,644,9435_shp,0,0
3,43,t2D0-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,43,t2DA-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t2E9-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t320-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t33E-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t33E-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,43,t384-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,43,t389-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t3A2-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9471_shp,0,0
3,43,t3B1-b285-sl2B,"CHERRRY - D. TOWN",1,645,9438_shp,0,0
3,43,t3E8-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9442_shp,0,0
3,43,t3FC-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t415-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t415-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,43,t45B-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,43,t460-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t479-b284-sl2B,"PEACH - M.MALL - SUMMITT",0,644,9437_shp,0,0
3,43,t4B0-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t4BF-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t4D3-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t514-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t514-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,43,t532-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,43,t537-b283-sl2B,"PEACH TO D. TOWN",1,643,9370_shp,0,0
3,43,t578-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,43,t587-b285-sl2B,"CHERRRY - D. TOWN",1,645,9438_shp,0,0
3,43,t596-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t5AA-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t5E6-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t5EB-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,43,t609-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,43,t60E-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t64F-b284-sl2B,"PEACH - M.MALL - SUMMITT",0,644,9445_shp,0,0
3,43,t659-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t66D-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t6A9-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t6BD-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,43,t6C2-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t708-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,43,t70D-b283-sl2B,"PEACH TO D. TOWN",1,643,9370_shp,0,0
3,43,t72B-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,43,t72B-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t76C-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t776-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t78F-b285-sl2B,"PEACH - M.MALL - SUMMITT",0,645,9437_shp,0,0
3,43,t799-b284-sl2B,"CHERRRY - D. TOWN",1,644,9438_shp,0,0
3,43,t7D5-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,43,t7DF-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t7F8-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t7FD-b284-sl2B,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,43,t83E-b283-sl2B,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,43,t84D-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,43,t85C-b285-sl2B,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,43,t898-b284-sl2B,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,43,t8AC-b286-sl2B,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,43,t8B6-b283-sl2B,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,43,t8CF-b285-sl2B,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,43,t924-b286-sl2B,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t221-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9471_shp,0,0
3,45,t267-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9434_shp,0,0
3,45,t267-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,45,t285-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9473_shp,0,0
3,45,t28A-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t28D-b284-sl2D,"CHERRRY - D. TOWN",1,644,9435_shp,0,0
3,45,t2D0-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,45,t2DA-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t2E9-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t320-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t33E-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t33E-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,45,t384-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,45,t389-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t3A2-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9471_shp,0,0
3,45,t3B1-b285-sl2D,"CHERRRY - D. TOWN",1,645,9438_shp,0,0
3,45,t3E8-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9442_shp,0,0
3,45,t3FC-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t415-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t415-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,45,t45B-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,45,t460-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t479-b284-sl2D,"PEACH - M.MALL - SUMMITT",0,644,9437_shp,0,0
3,45,t4B0-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t4BF-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t4D3-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t514-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t514-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,45,t532-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,45,t537-b283-sl2D,"PEACH TO D. TOWN",1,643,9370_shp,0,0
3,45,t578-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,45,t587-b285-sl2D,"CHERRRY - D. TOWN",1,645,9438_shp,0,0
3,45,t596-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t5AA-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t5E6-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t5EB-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,45,t609-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,45,t60E-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t64F-b284-sl2D,"PEACH - M.MALL - SUMMITT",0,644,9445_shp,0,0
3,45,t659-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t66D-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t6A9-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t6BD-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9467_shp,0,0
3,45,t6C2-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t708-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,45,t70D-b283-sl2D,"PEACH TO D. TOWN",1,643,9370_shp,0,0
3,45,t72B-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,45,t72B-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t76C-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t776-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t78F-b285-sl2D,"PEACH - M.MALL - SUMMITT",0,645,9437_shp,0,0
3,45,t799-b284-sl2D,"CHERRRY - D. TOWN",1,644,9438_shp,0,0
3,45,t7D5-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9442_shp,0,0
3,45,t7DF-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t7F8-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t7FD-b284-sl2D,"CHERRY-M.MALL-SUMMITT",0,644,9467_shp,0,0
3,45,t83E-b283-sl2D,"CHERRY-M.MALL-SUMMITT",0,643,9474_shp,0,0
3,45,t84D-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
3,45,t85C-b285-sl2D,"CHERRY-M.MALL-SUMMITT",0,645,9471_shp,0,0
3,45,t898-b284-sl2D,"CHERRRY - D. TOWN",1,644,9244_shp,0,0
3,45,t8AC-b286-sl2D,"CHERRY-M.MALL-SUMMITT",0,646,9474_shp,0,0
3,45,t8B6-b283-sl2D,"PEACH TO D. TOWN",1,643,9235_shp,0,0
3,45,t8CF-b285-sl2D,"CHERRRY - D. TOWN",1,645,9244_shp,0,0
3,45,t924-b286-sl2D,"PEACH TO D. TOWN",1,646,9235_shp,0,0
30,39,t20D-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t25D-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t271-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t292-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t2DF-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t32C-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t346-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t397-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t3EA-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t408-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t457-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t477-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t4C6-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t4E6-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t537-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t57F-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t5A4-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t5EC-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t615-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t65D-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t6AB-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t6C9-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t71B-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t73B-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t787-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t7A7-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t7F9-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t841-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,39,t865-b2D1-sl27,"W 10- GIANT EAGLE - LEGION",0,721,9312_shp,0,0
30,39,t8AD-b2D1-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,721,9309_shp,0,0
30,39,t8FC-b2D2-sl27,"W 10- GIANT EAGLE - LEGION",0,722,9312_shp,0,0
30,39,t91C-b2D2-sl27,"LEGION - GIANT EAGLE - D.TOWN",1,722,9309_shp,0,0
30,43,t1C7-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t211-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t26E-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t28E-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t2CB-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t2E9-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t2EE-b26E-sl2B,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,43,t334-b26E-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,43,t348-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t393-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t3AA-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t3F2-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t3FA-b26E-sl2B,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,43,t41A-b26E-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,43,t456-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t474-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t4B0-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t4D1-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t4DD-b26E-sl2B,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,43,t523-b26E-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,43,t532-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t57D-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t591-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t5AF-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t5E6-b26E-sl2B,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,43,t609-b26E-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,43,t640-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t663-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t677-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t6C2-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t6DB-b26E-sl2B,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,43,t721-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t721-b26E-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,43,t73F-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t780-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t7D5-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t804-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t84D-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,43,t86B-b26C-sl2B,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,43,t8B6-b26C-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,43,t910-b26D-sl2B,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,43,t92E-b26D-sl2B,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,45,t1C7-b26C-sl2D,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,45,t211-b26C-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,45,t26E-b26D-sl2D,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,45,t28E-b26D-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,45,t2CB-b26C-sl2D,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,45,t2E9-b26C-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,45,t2EE-b26E-sl2D,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,45,t334-b26E-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
30,45,t348-b26D-sl2D,"W 10- GIANT EAGLE - LEGION",0,621,9296_shp,0,0
30,45,t393-b26D-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,621,9310_shp,0,0
30,45,t3AA-b26C-sl2D,"W 10- GIANT EAGLE - LEGION",0,620,9296_shp,0,0
30,45,t3F2-b26C-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,620,9310_shp,0,0
30,45,t3FA-b26E-sl2D,"W 10- GIANT EAGLE - LEGION",0,622,9296_shp,0,0
30,45,t41A-b26E-sl2D,"LEGION - GIANT EAGLE - D.TOWN",1,622,9310_shp,0,0
